date,texto,ville,cents,vente,price,link,pagenr,lastseen,chambres,annee,chauss,m2,terrasse,garage,cave,jardin,etage,ground,indexscore,chambre
Tue May 04 21:46:00 2021,"
Duplex à vendre à LUXEMBOURG-BEGGEN
1HA1M
",TRUE,FALSE,TRUE,998 000,https://www.immotop.lu/properties/used/apartment/duplex/2485786,21,,3,1993,0,124. C,0,0,0,0,2,0,0.6,3
Tue May 04 21:48:31 2021,"
Maison à vendre à LUXEMBOURG-CESSANGE
1HAXG
",TRUE,FALSE,TRUE,1 590 000,https://www.immotop.lu/properties/new/house/2486932,212,,3,-1,1,166. C,0,1,0,0,-1,0,0.55,3
Tue May 04 21:48:50 2021,"
Appartement à vendre à LUXEMBOURG-WEIMERSKIRCH
1HAN4
",TRUE,FALSE,TRUE,789 194,https://www.immotop.lu/properties/new/apartment/2486560,236,,1,-1,1,46.49.,0,1,0,0,2,0,0.55,1
Tue May 04 21:48:50 2021,"
Appartement à vendre à LUXEMBOURG-WEIMERSKIRCH
1HAN1
",TRUE,FALSE,TRUE,778 140,https://www.immotop.lu/properties/new/apartment/2486557,236,,1,-1,1,46.49.,0,1,0,0,1,0,0.55,1
Tue May 04 21:48:50 2021,"
Appartement à vendre à LUXEMBOURG-WEIMERSKIRCH
1HAMY
",TRUE,FALSE,TRUE,806 987,https://www.immotop.lu/properties/new/apartment/2486554,236,,1,-1,1,46.49.,0,1,0,0,-1,0,0.55,1
Tue May 04 21:49:14 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA21
",TRUE,FALSE,TRUE,759 000,https://www.immotop.lu/properties/new/apartment/2485801,266,,1,-1,1,66.66.,0,1,0,0,-1,0,0.55,1
Tue May 04 21:49:08 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HABS
",TRUE,FALSE,TRUE,573 000,https://www.immotop.lu/properties/new/apartment/flat/2486152,258,,NA,-1,1,39.25.,0,0,0,0,3,0,0.5,-1
Tue May 04 21:49:08 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HABM
",TRUE,FALSE,TRUE,492 000,https://www.immotop.lu/properties/new/apartment/flat/2486146,258,,NA,-1,1,30.76.,0,0,0,0,3,0,0.5,-1
Tue May 04 21:49:09 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HAB1
",TRUE,FALSE,TRUE,617 000,https://www.immotop.lu/properties/new/apartment/flat/2486125,259,,NA,-1,1,45.05.,0,0,0,0,2,0,0.5,-1
Tue May 04 21:49:09 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HAAV
",TRUE,FALSE,TRUE,481 000,https://www.immotop.lu/properties/new/apartment/flat/2486119,259,,NA,-1,1,30.7. ,0,0,0,0,2,0,0.5,-1
Tue May 04 21:49:12 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HA3V
",TRUE,FALSE,TRUE,575 000,https://www.immotop.lu/properties/new/apartment/flat/2485867,264,,NA,-1,1,49.87.,0,0,0,0,-1,0,0.5,-1
Tue May 04 21:49:12 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HA3S
",TRUE,FALSE,TRUE,514 000,https://www.immotop.lu/properties/new/apartment/flat/2485864,264,,NA,-1,1,38.34.,0,0,0,0,-1,0,0.5,-1
Tue May 04 21:49:12 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HA3G
",TRUE,FALSE,TRUE,504 000,https://www.immotop.lu/properties/new/apartment/flat/2485852,264,,NA,-1,1,35.2. ,0,0,0,0,-1,0,0.5,-1
Tue May 04 21:49:13 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HA34
",TRUE,FALSE,TRUE,454 000,https://www.immotop.lu/properties/new/apartment/flat/2485840,265,,1,-1,1,30.93.,0,0,0,0,-1,0,0.5,1
Tue May 04 21:49:27 2021,"
Penthouse à vendre à LUXEMBOURG-CESSANGE
1H9RJ
",TRUE,FALSE,TRUE,2 130 982,https://www.immotop.lu/properties/new/apartment/penthouse/2485423,278,,3,-1,1,157.67,0,0,0,0,3,0,0.49999999999999994,3
Tue May 04 21:45:55 2021,"
Appartement à vendre à LUXEMBOURG-HOLLERICH
1HABV
",TRUE,FALSE,TRUE,999 000,https://www.immotop.lu/properties/used/apartment/2486155,16,,2,-1,0,90. Ch,0,1,0,0,1,0,0.45000000000000007,2
Tue May 04 21:45:55 2021,"
Appartement à vendre à LUXEMBOURG-NEUDORF
1HANY
",TRUE,FALSE,TRUE,860 000,https://www.immotop.lu/properties/used/apartment/2486590,16,,2,1990,0,85. Ch,0,1,0,0,1,0,0.45000000000000007,2
Tue May 04 21:45:56 2021,"
Appartement à vendre à LUXEMBOURG-BONNEVOIE
1HAJV
",TRUE,FALSE,TRUE,647 000,https://www.immotop.lu/properties/used/apartment/2486443,17,,1,-1,0,75. Ch,0,1,0,0,2,0,0.45000000000000007,1
Tue May 04 21:46:46 2021,"
Emplacement intérieur à vendre à LUXEMBOURG-BELAIR
1HARY
",TRUE,FALSE,TRUE,99 700,https://www.immotop.lu/properties/used/garage/covered-parking/2486734,75,,NA,-1,0,NA,0,1,0,0,-1,0,0.45000000000000007,-1
Tue May 04 21:48:39 2021,"
Appartement à vendre à LUXEMBOURG-HOLLERICH
1HARV
",TRUE,FALSE,TRUE,970 000,https://www.immotop.lu/properties/used/apartment/2486731,221,,2,1990,0,85. Ch,0,1,0,0,2,0,0.45000000000000007,2
Tue May 04 21:48:50 2021,"
Appartement à vendre à LUXEMBOURG-BONNEVOIE
1HALP
",TRUE,FALSE,TRUE,865 000,https://www.immotop.lu/properties/used/apartment/2486509,237,,2,1965,0,84. Ch,0,1,0,0,1,0,0.45000000000000007,2
Tue May 04 21:48:56 2021,"
Penthouse à vendre à LUXEMBOURG-ROLLINGERGRUND
1HAJ1
",TRUE,FALSE,TRUE,745 000,https://www.immotop.lu/properties/used/apartment/penthouse/2486413,245,,2,1998,0,74. Ch,0,1,0,0,3,0,0.45000000000000007,2
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HABJ
",TRUE,FALSE,TRUE,688 000,https://www.immotop.lu/properties/new/apartment/2486143,258,,1,-1,0,50.22.,0,1,0,0,3,0,0.45000000000000007,1
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HABD
",TRUE,FALSE,TRUE,721 000,https://www.immotop.lu/properties/new/apartment/2486137,258,,1,-1,0,54.61.,0,1,0,0,3,0,0.45000000000000007,1
Tue May 04 21:49:09 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAAY
",TRUE,FALSE,TRUE,662 000,https://www.immotop.lu/properties/new/apartment/2486122,259,,1,-1,0,47.23.,0,1,0,0,2,0,0.45000000000000007,1
Tue May 04 21:49:09 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAAS
",TRUE,FALSE,TRUE,677 000,https://www.immotop.lu/properties/new/apartment/2486116,259,,1,-1,0,50.26.,0,1,0,0,1,0,0.45000000000000007,1
Tue May 04 21:49:09 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAAP
",TRUE,FALSE,TRUE,695 000,https://www.immotop.lu/properties/new/apartment/2486113,259,,1,-1,0,53.45.,0,1,0,0,1,0,0.45000000000000007,1
Tue May 04 21:49:11 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA71
",TRUE,FALSE,TRUE,711 000,https://www.immotop.lu/properties/new/apartment/2485981,262,,1,-1,0,54.61.,0,1,0,0,1,0,0.45000000000000007,1
Tue May 04 21:49:12 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA4G
",TRUE,FALSE,TRUE,651 500,https://www.immotop.lu/properties/new/apartment/2485888,264,,1,-1,0,49.81.,0,1,0,0,1,0,0.45000000000000007,1
Tue May 04 21:49:12 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA44
",TRUE,FALSE,TRUE,669 500,https://www.immotop.lu/properties/new/apartment/2485876,264,,1,-1,0,53.45.,0,1,0,0,1,0,0.45000000000000007,1
Tue May 04 21:49:12 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA3Y
",TRUE,FALSE,TRUE,695 500,https://www.immotop.lu/properties/new/apartment/2485870,264,,1,-1,0,54.66.,0,1,0,0,1,0,0.45000000000000007,1
Tue May 04 21:49:14 2021,"
Appartement à vendre à LUXEMBOURG-KIRCHBERG
1H9ZG
",TRUE,FALSE,TRUE,806 987,https://www.immotop.lu/properties/new/apartment/2485708,267,,1,-1,0,46.49.,0,1,0,0,-1,0,0.45000000000000007,1
Tue May 04 21:49:15 2021,"
Appartement à vendre à LUXEMBOURG-KIRCHBERG
1H9ZD
",TRUE,FALSE,TRUE,789 194,https://www.immotop.lu/properties/new/apartment/2485705,268,,1,-1,0,46.49.,0,1,0,0,2,0,0.45000000000000007,1
Tue May 04 21:49:15 2021,"
Appartement à vendre à LUXEMBOURG-KIRCHBERG
1H9ZA
",TRUE,FALSE,TRUE,778 140,https://www.immotop.lu/properties/new/apartment/2485702,268,,1,-1,0,46.49.,0,1,0,0,1,0,0.45000000000000007,1
Tue May 04 21:45:56 2021,"
Appartement à vendre à LUXEMBOURG-BONNEVOIE
1HAJS
",TRUE,FALSE,TRUE,658 000,https://www.immotop.lu/properties/used/apartment/2486440,17,,1,-1,0,65. Ch,0,0,0,0,1,0,0.4000000000000001,1
Tue May 04 21:45:58 2021,"
Appartement à vendre à LUXEMBOURG-CENTRE
1HAKD
",TRUE,FALSE,TRUE,799 500,https://www.immotop.lu/properties/used/apartment/2486461,18,,1,-1,0,51. Ch,0,0,0,0,1,0,0.4000000000000001,1
Tue May 04 21:45:58 2021,"
Appartement à vendre à LUXEMBOURG-LIMPERTSBERG
1HAK4
",TRUE,FALSE,TRUE,799 500,https://www.immotop.lu/properties/used/apartment/2486452,18,,1,-1,0,51. Ch,0,0,0,0,1,0,0.4000000000000001,1
Tue May 04 21:48:20 2021,"
Appartement à vendre à LUXEMBOURG-BONNEVOIE
1HBKM
",TRUE,FALSE,TRUE,950 000,https://www.immotop.lu/properties/used/apartment/2487766,198,,2,1972,0,102.25,0,0,0,0,1,0,0.4000000000000001,2
Tue May 04 21:48:35 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAU7
",TRUE,FALSE,TRUE,725 000,https://www.immotop.lu/properties/used/apartment/2486815,216,,2,1960,0,79. Ch,0,0,0,0,-1,0,0.4000000000000001,2
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HABP
",TRUE,FALSE,TRUE,627 000,https://www.immotop.lu/properties/new/apartment/2486149,258,,1,-1,0,47.38.,0,0,0,0,3,0,0.4000000000000001,1
Tue May 04 21:49:12 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HA4J
",TRUE,FALSE,TRUE,586 000,https://www.immotop.lu/properties/new/apartment/flat/2485891,264,,NA,-1,0,48.5. ,0,0,0,0,1,0,0.4000000000000001,-1
Tue May 04 21:49:12 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA4A
",TRUE,FALSE,TRUE,562 500,https://www.immotop.lu/properties/new/apartment/2485882,264,,1,-1,0,41.16.,0,0,0,0,1,0,0.4000000000000001,1
Tue May 04 21:49:12 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA47
",TRUE,FALSE,TRUE,606 500,https://www.immotop.lu/properties/new/apartment/2485879,264,,1,-1,0,50.38.,0,0,0,0,1,0,0.4000000000000001,1
Tue May 04 21:49:17 2021,"
Appartement à vendre à LUXEMBOURG-GARE
1H9WJ
",TRUE,FALSE,TRUE,950 000,https://www.immotop.lu/properties/used/apartment/2485603,270,,2,-1,0,115. C,0,0,0,0,1,0,0.4000000000000001,2
Tue May 04 21:48:43 2021,"
Duplex à vendre à LUXEMBOURG-HOLLERICH
1HAQA
",TRUE,FALSE,TRUE,1 095 000,https://www.immotop.lu/properties/used/apartment/duplex/2486674,228,,3,1984,0,110. C,0,0,0,0,-1,0,0.39999999999999997,3
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HACM
",TRUE,FALSE,TRUE,1 747 288.09,https://www.immotop.lu/properties/new/apartment/2486182,258,,3,-1,0,119.57,0,0,0,0,4,0,0.39999999999999997,3
Tue May 04 21:49:14 2021,"
Appartement à vendre à LUXEMBOURG-CESSANGE
1H9ZV
",TRUE,FALSE,TRUE,2 130 982,https://www.immotop.lu/properties/new/apartment/2485723,267,,3,-1,0,157.67,0,0,0,0,3,0,0.39999999999999997,3
Tue May 04 21:46:42 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBI4
",TRUE,FALSE,TRUE,801 472,https://www.immotop.lu/properties/new/apartment/2487676,72,,1,2021,0,57.21.,0,1,0,0,3,0,0.3500000000000001,1
Tue May 04 21:46:42 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBI7
",TRUE,FALSE,TRUE,932 660,https://www.immotop.lu/properties/new/apartment/flat/2487679,72,,2,2021,0,79.4. ,0,1,0,0,3,0,0.3500000000000001,2
Tue May 04 21:46:42 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBGY
",TRUE,FALSE,TRUE,711 000,https://www.immotop.lu/properties/new/apartment/2487634,72,,1,2021,0,54.61.,0,1,0,0,2,0,0.3500000000000001,1
Tue May 04 21:46:42 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBH1
",TRUE,FALSE,TRUE,695 000,https://www.immotop.lu/properties/new/apartment/2487637,72,,1,2021,0,53.45.,0,1,0,0,2,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBH4
",TRUE,FALSE,TRUE,677 000,https://www.immotop.lu/properties/new/apartment/2487640,73,,1,2021,0,50.26.,0,1,0,0,2,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBHA
",TRUE,FALSE,TRUE,662 000,https://www.immotop.lu/properties/new/apartment/2487646,73,,1,2021,0,47.23.,0,1,0,0,2,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBHG
",TRUE,FALSE,TRUE,856 249,https://www.immotop.lu/properties/new/apartment/2487652,73,,1,2021,0,63.37.,0,1,0,0,2,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBHJ
",TRUE,FALSE,TRUE,941 634,https://www.immotop.lu/properties/new/apartment/2487655,73,,2,2021,0,76.77.,0,1,0,0,2,0,0.3500000000000001,2
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBHM
",TRUE,FALSE,TRUE,721 000,https://www.immotop.lu/properties/new/apartment/2487658,73,,1,2021,0,54.61.,0,1,0,0,3,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBHP
",TRUE,FALSE,TRUE,706 662,https://www.immotop.lu/properties/new/apartment/2487661,73,,2,2021,0,53.44.,0,1,0,0,3,0,0.3500000000000001,2
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBHS
",TRUE,FALSE,TRUE,688 000,https://www.immotop.lu/properties/new/apartment/2487664,73,,1,2021,0,50.22.,0,1,0,0,3,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBFY
",TRUE,FALSE,TRUE,759 000,https://www.immotop.lu/properties/new/apartment/2487598,73,,1,2021,0,66.66.,0,1,0,0,-1,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBGD
",TRUE,FALSE,TRUE,695 000,https://www.immotop.lu/properties/new/apartment/2487613,74,,1,2021,0,54.66.,0,1,0,0,1,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBGG
",TRUE,FALSE,TRUE,669 500,https://www.immotop.lu/properties/new/apartment/2487616,74,,1,2021,0,53.45.,0,1,0,0,1,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBGP
",TRUE,FALSE,TRUE,651 500,https://www.immotop.lu/properties/new/apartment/2487625,74,,1,2021,0,49.81.,0,1,0,0,1,0,0.3500000000000001,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBGV
",TRUE,FALSE,TRUE,928 018,https://www.immotop.lu/properties/new/apartment/2487631,74,,2,2021,0,79.41.,0,1,0,0,2,0,0.3500000000000001,2
Tue May 04 21:48:50 2021,"
Appartement à vendre à LUXEMBOURG-CESSANGE
1HAKY
",TRUE,FALSE,TRUE,950 000,https://www.immotop.lu/properties/new/apartment/2486482,237,,2,2021,0,74. Ch,0,1,0,0,4,0,0.3500000000000001,2
Tue May 04 21:46:42 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBI1
",TRUE,FALSE,TRUE,573 000,https://www.immotop.lu/properties/new/apartment/flat/2487673,72,,NA,2021,0,39.25.,0,0,0,0,3,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBH7
",TRUE,FALSE,TRUE,481 000,https://www.immotop.lu/properties/new/apartment/flat/2487643,73,,NA,2021,0,30.7. ,0,0,0,0,2,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBHD
",TRUE,FALSE,TRUE,617 000,https://www.immotop.lu/properties/new/apartment/flat/2487649,73,,NA,2021,0,45.05.,0,0,0,0,2,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBHV
",TRUE,FALSE,TRUE,492 000,https://www.immotop.lu/properties/new/apartment/flat/2487667,73,,NA,2021,0,30.76.,0,0,0,0,3,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBHY
",TRUE,FALSE,TRUE,627 000,https://www.immotop.lu/properties/new/apartment/2487670,73,,1,2021,0,47.38.,0,0,0,0,3,0,0.30000000000000004,1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBG1
",TRUE,FALSE,TRUE,454 000,https://www.immotop.lu/properties/new/apartment/flat/2487601,73,,NA,2021,0,30.93.,0,0,0,0,-1,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBG4
",TRUE,FALSE,TRUE,504 000,https://www.immotop.lu/properties/new/apartment/flat/2487604,73,,NA,2021,0,35.2. ,0,0,0,0,-1,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBG7
",TRUE,FALSE,TRUE,514 000,https://www.immotop.lu/properties/new/apartment/flat/2487607,73,,NA,2021,0,38.34.,0,0,0,0,-1,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBGA
",TRUE,FALSE,TRUE,575 000,https://www.immotop.lu/properties/new/apartment/flat/2487610,74,,NA,2021,0,49.87.,0,0,0,0,-1,0,0.30000000000000004,-1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBGJ
",TRUE,FALSE,TRUE,606 500,https://www.immotop.lu/properties/new/apartment/2487619,74,,1,2021,0,50.38.,0,0,0,0,1,0,0.30000000000000004,1
Tue May 04 21:46:44 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBGM
",TRUE,FALSE,TRUE,562 500,https://www.immotop.lu/properties/new/apartment/2487622,74,,1,2021,0,41.16.,0,0,0,0,1,0,0.30000000000000004,1
Tue May 04 21:46:44 2021,"
Studio à vendre à LUXEMBOURG-EICH
1HBGS
",TRUE,FALSE,TRUE,586 000,https://www.immotop.lu/properties/new/apartment/flat/2487628,74,,1,2021,0,48.5. ,0,0,0,0,1,0,0.30000000000000004,1
Tue May 04 21:46:42 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBIJ
",TRUE,FALSE,TRUE,1 747 288,https://www.immotop.lu/properties/new/apartment/2487691,72,,3,2021,0,119.57,0,0,0,0,4,0,0.3,3
Tue May 04 21:48:50 2021,"
Résidence à vendre à LUXEMBOURG-WEIMERSKIRCH
1HAMV
",TRUE,FALSE,TRUE,de 778 140  à 806 987,https://www.immotop.lu/properties/new/residence/2486551,236,,NA,-1,1,NA,0,0,0,0,-1,0,0.3,-1
Tue May 04 21:49:14 2021,"
Nouvelle construction à vendre à LUXEMBOURG-CESSANGE
1HA0A
",TRUE,FALSE,TRUE,2 644 000,https://www.immotop.lu/properties/new/residence/new-construction/2485738,267,,NA,-1,1,NA,0,0,0,0,-1,0,0.3,-1
Tue May 04 21:49:14 2021,"
Nouvelle construction à vendre à LUXEMBOURG-CESSANGE
1HA04
",TRUE,FALSE,TRUE,2 540 000,https://www.immotop.lu/properties/new/residence/new-construction/2485732,267,,NA,-1,1,NA,0,0,0,0,-1,0,0.3,-1
Tue May 04 21:49:27 2021,"
Maison à vendre à LUXEMBOURG-CESSANGE
1H9RG
",TRUE,FALSE,TRUE,2 644 000,https://www.immotop.lu/properties/new/house/2485420,278,,6,-1,1,287. C,0,0,0,0,2,0,0.3,6
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAC4
",TRUE,FALSE,TRUE,932 660.97,https://www.immotop.lu/properties/new/apartment/2486164,258,,2,-1,0,79.4. ,0,1,0,0,3,0,0.25000000000000006,2
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAC1
",TRUE,FALSE,TRUE,801 472.71,https://www.immotop.lu/properties/new/apartment/2486161,258,,1,-1,0,57.21.,0,1,0,0,3,0,0.25000000000000006,1
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HABG
",TRUE,FALSE,TRUE,706 662.39,https://www.immotop.lu/properties/new/apartment/2486140,258,,1,-1,0,53.44.,0,1,0,0,3,0,0.25000000000000006,1
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAB7
",TRUE,FALSE,TRUE,941 634.55,https://www.immotop.lu/properties/new/apartment/2486131,258,,2,-1,0,76.77.,0,1,0,0,2,0,0.25000000000000006,2
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAB4
",TRUE,FALSE,TRUE,856 249.59,https://www.immotop.lu/properties/new/apartment/2486128,258,,1,-1,0,63.37.,0,1,0,0,2,0,0.25000000000000006,1
Tue May 04 21:49:11 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HA6Y
",TRUE,FALSE,TRUE,928 018.73,https://www.immotop.lu/properties/new/apartment/2485978,262,,2,-1,0,79.41.,0,1,0,0,2,0,0.25000000000000006,2
Tue May 04 21:49:18 2021,"
Appartement à vendre à LUXEMBOURG-GASPERICH
1H9V4
",TRUE,FALSE,TRUE,1 050 000,https://www.immotop.lu/properties/used/apartment/2485552,271,,2,-1,0,84.06.,0,1,0,0,2,0,0.25000000000000006,2
Tue May 04 21:45:45 2021,"
Résidence à vendre à LUXEMBOURG-EICH
1HBFV
",TRUE,FALSE,TRUE,de 454 000  à 1 747 288,https://www.immotop.lu/properties/new/residence/2487595,1,,NA,-1,0,NA,0,0,0,0,-1,0,0.20000000000000007,-1
Tue May 04 21:45:48 2021,"
Résidence à vendre à LUXEMBOURG-EICH
1HB1G
",TRUE,FALSE,TRUE,de 554 000  à 1 722 636,https://www.immotop.lu/properties/new/residence/2487076,5,,NA,-1,0,NA,0,0,0,0,-1,0,0.20000000000000007,-1
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HACD
",TRUE,FALSE,TRUE,1 367 183.03,https://www.immotop.lu/properties/new/apartment/2486173,258,,2,-1,0,93.43.,0,0,0,0,4,0,0.20000000000000007,2
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HACA
",TRUE,FALSE,TRUE,1 250 474.93,https://www.immotop.lu/properties/new/apartment/2486170,258,,2,-1,0,88.33.,0,0,0,0,4,0,0.20000000000000007,2
Tue May 04 21:49:08 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HAC7
",TRUE,FALSE,TRUE,1 458 865.91,https://www.immotop.lu/properties/new/apartment/2486167,258,,2,-1,0,96.59.,0,0,0,0,4,0,0.20000000000000007,2
Tue May 04 21:45:54 2021,"
Appartement à vendre à LUXEMBOURG-CESSANGE
P0JM
",TRUE,FALSE,TRUE,1 095 000,https://www.immotop.lu/properties/used/apartment/1167106,14,,2,2011,0,93. Ch,0,1,0,0,3,0,0.15000000000000008,2
Tue May 04 21:46:42 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBIA
",TRUE,FALSE,TRUE,1 458 865,https://www.immotop.lu/properties/new/apartment/2487682,72,,2,2021,0,95.59.,0,0,0,0,4,0,0.10000000000000003,2
Tue May 04 21:46:42 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBID
",TRUE,FALSE,TRUE,1 250 474,https://www.immotop.lu/properties/new/apartment/2487685,72,,2,2021,0,88.33.,0,0,0,0,4,0,0.10000000000000003,2
Tue May 04 21:46:42 2021,"
Appartement à vendre à LUXEMBOURG-EICH
1HBIG
",TRUE,FALSE,TRUE,1 367 183,https://www.immotop.lu/properties/new/apartment/2487688,72,,2,2021,0,93.43.,0,0,0,0,4,0,0.10000000000000003,2
